token,token_type,token_id
LRP2BP,gene,5104
DROSHA,gene,5105
RORC,gene,5106
FAM163A,gene,5107
SDCBP,gene,5108
NMUR1,gene,5109
ZNF280D,gene,5110
TAS2R16,gene,5111
COL9A3,gene,5112
WDR37,gene,5113
CCDC32,gene,5114
IZUMO1,gene,5115
ZUP1,gene,5116
RXFP4,gene,5117
FDFT1,gene,5118
LYRM1,gene,5119
PRAMEF13,gene,5120
DHRS3,gene,5121
KLHDC8A,gene,5122
ZNF362,gene,5123
ANXA2R,gene,5124
API5,gene,5125
HBM,gene,5126
NFS1,gene,5127
SSPN,gene,5128
CFAP418,gene,5129
NR4A1,gene,5130
ZNF333,gene,5131
PLD6,gene,5132
DDRGK1,gene,5133
SETDB1,gene,5134
UBE3D,gene,5135
APOL5,gene,5136
GGT5,gene,5137
PRR22,gene,5138
NXPE2,gene,5139
ALKBH2,gene,5140
TM6SF2,gene,5141
ADCK5,gene,5142
CCDC169-SOHLH2,gene,5143
WDR4,gene,5144
TONSL,gene,5145
DTWD2,gene,5146
ZNF799,gene,5147
HOXA3,gene,5148
GAS2L1,gene,5149
CCDC57,gene,5150
ATRAID,gene,5151
GRIP2,gene,5152
MICA,gene,5153
TPCN1,gene,5154
GSR,gene,5155
C1orf94,gene,5156
ITPRIPL2,gene,5157
TMEM42,gene,5158
CCDC110,gene,5159
CMTR1,gene,5160
LDHAL6B,gene,5161
MLYCD,gene,5162
SP6,gene,5163
DDX60L,gene,5164
HEXIM2,gene,5165
BACE2,gene,5166
SHROOM2,gene,5167
S100A7A,gene,5168
TDRD5,gene,5169
UNC80,gene,5170
ATP1A2,gene,5171
SEC14L4,gene,5172
VCPIP1,gene,5173
OR2V2,gene,5174
SPINK2,gene,5175
DSCAM,gene,5176
IRF2BPL,gene,5177
SOWAHA,gene,5178
SEMA4G,gene,5179
OR10J1,gene,5180
VDAC1,gene,5181
ITGB1BP1,gene,5182
RPL15,gene,5183
STK31,gene,5184
BRI3,gene,5185
IL36RN,gene,5186
FOLH1,gene,5187
IGFALS,gene,5188
ADAM21,gene,5189
GDF1,gene,5190
KCTD21,gene,5191
TTLL13,gene,5192
ST3GAL6,gene,5193
P2RY13,gene,5194
ARMCX3,gene,5195
SLC4A11,gene,5196
LCN8,gene,5197
TMED4,gene,5198
GARIN3,gene,5199
LIMS1,gene,5200
FCN2,gene,5201
FAM181A,gene,5202
SIGMAR1,gene,5203
SDC4,gene,5204
TFAM,gene,5205
TMEM92,gene,5206
STAMBPL1,gene,5207
LPA,gene,5208
ALPK3,gene,5209
CCDC134,gene,5210
PPT2,gene,5211
LCE2C,gene,5212
MORN1,gene,5213
TAF8,gene,5214
HTR3A,gene,5215
CEP152,gene,5216
UPP1,gene,5217
CELA1,gene,5218
CNP,gene,5219
DNAJB7,gene,5220
CIDEC,gene,5221
SMIM45,gene,5222
RCN3,gene,5223
PRKACB,gene,5224
PDE8A,gene,5225
TEPSIN,gene,5226
BACH1,gene,5227
CABP2,gene,5228
XYLB,gene,5229
GHRL,gene,5230
ENDOG,gene,5231
USP17L19,gene,5232
GLUD2,gene,5233
MBNL2,gene,5234
LUC7L3,gene,5235
TRIM36,gene,5236
RCL1,gene,5237
JAG1,gene,5238
C16orf54,gene,5239
EPHA2,gene,5240
ADA2,gene,5241
NIT2,gene,5242
ACADL,gene,5243
FTHL17,gene,5244
SERTAD3,gene,5245
STPG3,gene,5246
GPX1,gene,5247
OTUD3,gene,5248
ARL8B,gene,5249
C7,gene,5250
SPIDR,gene,5251
PSG4,gene,5252
PCDH11Y,gene,5253
C3orf62,gene,5254
SEC22A,gene,5255
MARCHF11,gene,5256
BRDT,gene,5257
PDCD1,gene,5258
DOCK11,gene,5259
NPDC1,gene,5260
CHEK1,gene,5261
RBP3,gene,5262
SNRPG,gene,5263
PROK2,gene,5264
IFT70A,gene,5265
TRIM69,gene,5266
SOCS3,gene,5267
TULP2,gene,5268
XKR4,gene,5269
OR52B6,gene,5270
CALM1,gene,5271
NQO1,gene,5272
LIG1,gene,5273
ANTXR1,gene,5274
CBLB,gene,5275
COX7C,gene,5276
SLC10A6,gene,5277
PLPP1,gene,5278
FAM174B,gene,5279
CHIC2,gene,5280
NPTX2,gene,5281
H1-8,gene,5282
GPCPD1,gene,5283
PRAMEF14,gene,5284
MXD1,gene,5285
SYK,gene,5286
MS4A1,gene,5287
KANSL1,gene,5288
ZNF33A,gene,5289
ZNF511,gene,5290
MCCD1,gene,5291
SHTN1,gene,5292
BTG2,gene,5293
PPARGC1A,gene,5294
USP17L23,gene,5295
MAPK14,gene,5296
COQ4,gene,5297
CPLANE2,gene,5298
DVL3,gene,5299
DPH7,gene,5300
DIXDC1,gene,5301
KRT6C,gene,5302
CAMK2D,gene,5303
ALOX5AP,gene,5304
ZBTB8OS,gene,5305
PLAGL2,gene,5306
GGCT,gene,5307
DUSP19,gene,5308
SARS2,gene,5309
NRIP2,gene,5310
SRGAP2,gene,5311
BOK,gene,5312
RSPH14,gene,5313
IFNLR1,gene,5314
F8A3,gene,5315
NANOG,gene,5316
NIPA2,gene,5317
VPS53,gene,5318
SPANXB1,gene,5319
ASIP,gene,5320
MALT1,gene,5321
GRB10,gene,5322
ARID4B,gene,5323
CNTROB,gene,5324
SEC24C,gene,5325
CD1A,gene,5326
LEUTX,gene,5327
PLEKHA4,gene,5328
ZNF789,gene,5329
RTN1,gene,5330
AIMP2,gene,5331
GJA4,gene,5332
REEP4,gene,5333
LY6H,gene,5334
C1orf226,gene,5335
ATP6V0E2,gene,5336
KSR1,gene,5337
DLL4,gene,5338
SRSF10,gene,5339
KLRF1,gene,5340
CCAR1,gene,5341
NUPR1,gene,5342
FARP1,gene,5343
CCDC170,gene,5344
NOL11,gene,5345
SMG7,gene,5346
FAM234B,gene,5347
POC5,gene,5348
DEFB4B,gene,5349
GPT,gene,5350
URB1,gene,5351
FAHD2B,gene,5352
POLR1A,gene,5353
IQSEC2,gene,5354
ANG,gene,5355
GSTM5,gene,5356
FMC1-LUC7L2,gene,5357
PSME1,gene,5358
CD200R1L,gene,5359
KRT14,gene,5360
CTSS,gene,5361
SLC52A2,gene,5362
TNFRSF10A,gene,5363
SNU13,gene,5364
SNX33,gene,5365
H3C11,gene,5366
LEMD1,gene,5367
CCNG2,gene,5368
NRXN2,gene,5369
UMOD,gene,5370
SMARCD2,gene,5371
TRIM47,gene,5372
CELA2A,gene,5373
SETD7,gene,5374
GTPBP2,gene,5375
PPP1R2B,gene,5376
TRIL,gene,5377
FABP3,gene,5378
C8orf82,gene,5379
DCAF8L2,gene,5380
CEACAM16,gene,5381
C2orf88,gene,5382
VANGL2,gene,5383
FBXW7,gene,5384
TAAR5,gene,5385
MAFA,gene,5386
VSIG10L2,gene,5387
APCDD1L,gene,5388
DNAH1,gene,5389
CLEC12A,gene,5390
VDAC3,gene,5391
ITPRIP,gene,5392
TNFAIP2,gene,5393
MEPCE,gene,5394
GAL3ST3,gene,5395
NDN,gene,5396
ZPBP2,gene,5397
RORB,gene,5398
TAFA5,gene,5399
GPC4,gene,5400
MAST2,gene,5401
COL4A2,gene,5402
HNRNPCL1,gene,5403
FAM161A,gene,5404
EGR1,gene,5405
CENPW,gene,5406
TMEM126A,gene,5407
CLK3,gene,5408
ARL10,gene,5409
RNF213,gene,5410
CCDC183,gene,5411
ACBD6,gene,5412
TCAF2,gene,5413
RNF222,gene,5414
C17orf58,gene,5415
LAYN,gene,5416
MEFV,gene,5417
QRICH1,gene,5418
UFL1,gene,5419
VSIG4,gene,5420
CDK18,gene,5421
TXK,gene,5422
EPOP,gene,5423
CEP76,gene,5424
UFM1,gene,5425
JMJD1C,gene,5426
MOK,gene,5427
SLX4,gene,5428
ZFYVE9,gene,5429
CIT,gene,5430
ODF2L,gene,5431
RNF214,gene,5432
SAP30BP,gene,5433
NDUFA3,gene,5434
NAA50,gene,5435
NBN,gene,5436
PCDH18,gene,5437
GPHB5,gene,5438
MVD,gene,5439
NKX2-5,gene,5440
IHO1,gene,5441
IGFL4,gene,5442
KRTAP5-7,gene,5443
SPRED1,gene,5444
LCE3B,gene,5445
COPB2,gene,5446
IPO11,gene,5447
GCK,gene,5448
LRRC43,gene,5449
CTLA4,gene,5450
SETBP1,gene,5451
CCDC154,gene,5452
ARHGEF10L,gene,5453
ZNF560,gene,5454
SMIM44,gene,5455
CCDC24,gene,5456
IFT27,gene,5457
CREB3,gene,5458
SAPCD1,gene,5459
CARHSP1,gene,5460
PDE6D,gene,5461
BEST3,gene,5462
GH2,gene,5463
PLA2G4E,gene,5464
PTAFR,gene,5465
SRP14,gene,5466
PKD1L3,gene,5467
CHMP2B,gene,5468
SORCS1,gene,5469
CDH12,gene,5470
OR13C3,gene,5471
MAPKAP1,gene,5472
TMEM223,gene,5473
JMJD4,gene,5474
P2RY12,gene,5475
GTSF1,gene,5476
ZNF507,gene,5477
OR1J2,gene,5478
PDE12,gene,5479
FBL,gene,5480
SERPINB10,gene,5481
SPDYE2,gene,5482
HDX,gene,5483
OR8D2,gene,5484
RNASE6,gene,5485
P2RX1,gene,5486
OR13F1,gene,5487
MFAP4,gene,5488
KCNC3,gene,5489
KIAA0319L,gene,5490
GPRC6A,gene,5491
DND1,gene,5492
ATP2A3,gene,5493
ANKRD6,gene,5494
REEP3,gene,5495
APBB1IP,gene,5496
KRTAP7-1,gene,5497
CPVL,gene,5498
TNPO3,gene,5499
TMEM235,gene,5500
VAX1,gene,5501
MYLK,gene,5502
TIAL1,gene,5503
FAM209A,gene,5504
SORBS3,gene,5505
PDE5A,gene,5506
SLC6A1,gene,5507
NVL,gene,5508
IFIT3,gene,5509
HCN2,gene,5510
PIP5K1A,gene,5511
FLOT2,gene,5512
SSC5D,gene,5513
BZW2,gene,5514
PRR33,gene,5515
TCEANC2,gene,5516
SV2A,gene,5517
THPO,gene,5518
TEAD1,gene,5519
MCMBP,gene,5520
CLCN7,gene,5521
TRMT61A,gene,5522
TUBA3E,gene,5523
GPR176,gene,5524
TNP1,gene,5525
PPM1A,gene,5526
PRDM2,gene,5527
CHST12,gene,5528
GALNT5,gene,5529
BCO2,gene,5530
PRF1,gene,5531
TTC39B,gene,5532
DSC2,gene,5533
FAM228A,gene,5534
INPPL1,gene,5535
CWC22,gene,5536
SH3GL2,gene,5537
PAAF1,gene,5538
DNAJC24,gene,5539
SMIM28,gene,5540
ADPGK,gene,5541
RAD1,gene,5542
PRPS1L1,gene,5543
OOSP2,gene,5544
FUT8,gene,5545
SEZ6L,gene,5546
REXO1,gene,5547
ATE1,gene,5548
ZC3H7A,gene,5549
IWS1,gene,5550
KCNQ4,gene,5551
CDH9,gene,5552
TINF2,gene,5553
SLC34A3,gene,5554
SOCS4,gene,5555
GYG1,gene,5556
UTP18,gene,5557
FAM90A13P,gene,5558
CDK5RAP1,gene,5559
GYPA,gene,5560
BORCS8,gene,5561
PSKH2,gene,5562
ADGRF1,gene,5563
MRPL30,gene,5564
ADAT1,gene,5565
CEPT1,gene,5566
CHURC1-FNTB,gene,5567
CD83,gene,5568
HYPK,gene,5569
RTF2,gene,5570
NOBOX,gene,5571
C12orf50,gene,5572
DYNC1H1,gene,5573
BNIP1,gene,5574
BET1L,gene,5575
KANSL2,gene,5576
RIPK3,gene,5577
PFDN4,gene,5578
KLF10,gene,5579
RIMBP3B,gene,5580
IZUMO1R,gene,5581
CA9,gene,5582
H2AC4,gene,5583
CNOT10,gene,5584
SPSB2,gene,5585
C11orf65,gene,5586
ACTL6A,gene,5587
ITGA6,gene,5588
CDCA7,gene,5589
FGF22,gene,5590
TREML4,gene,5591
NANP,gene,5592
H2AC18,gene,5593
RPL36A-HNRNPH2,gene,5594
ERGIC2,gene,5595
OR7E24,gene,5596
ZNF432,gene,5597
ZNF599,gene,5598
AGT,gene,5599
BCORL1,gene,5600
KHDRBS3,gene,5601
TIMM10B,gene,5602
TAB3,gene,5603
WDR74,gene,5604
NUP188,gene,5605
NPIPB6,gene,5606
TEKTL1,gene,5607
GPR20,gene,5608
USP17L8,gene,5609
VOPP1,gene,5610
OR13C8,gene,5611
FAR1,gene,5612
FSCN1,gene,5613
INHBE,gene,5614
GET3,gene,5615
TRPS1,gene,5616
EHBP1,gene,5617
SMLR1,gene,5618
SYNJ2,gene,5619
ZNF492,gene,5620
PPM1B,gene,5621
SLC44A4,gene,5622
NHSL1,gene,5623
PKN2,gene,5624
KRIT1,gene,5625
WDR12,gene,5626
OR9I1,gene,5627
FILIP1,gene,5628
ZNF474,gene,5629
PTCH1,gene,5630
DGKG,gene,5631
COX4I1,gene,5632
ADH7,gene,5633
GOLGA6B,gene,5634
CCR10,gene,5635
LRRC37A2,gene,5636
LIN9,gene,5637
VPS41,gene,5638
SORCS3,gene,5639
DRAXIN,gene,5640
TTN,gene,5641
TFPT,gene,5642
SMIM24,gene,5643
MAPK3,gene,5644
RNF220,gene,5645
SVEP1,gene,5646
TMOD1,gene,5647
APOC4-APOC2,gene,5648
GNG14,gene,5649
PTPRT,gene,5650
BST1,gene,5651
TAS2R1,gene,5652
CD63,gene,5653
FAM90A12P,gene,5654
CBLN3,gene,5655
VPS33A,gene,5656
NKX2-3,gene,5657
PRXL2C,gene,5658
EDARADD,gene,5659
PLCXD2,gene,5660
CHST10,gene,5661
OR4X1,gene,5662
XPO7,gene,5663
SPG21,gene,5664
EMP3,gene,5665
XPOT,gene,5666
FIG4,gene,5667
ERAP1,gene,5668
MYOM3,gene,5669
GPR151,gene,5670
OR5T2,gene,5671
POLR1H,gene,5672
FAM50A,gene,5673
UBR5,gene,5674
ADARB2,gene,5675
SYNE4,gene,5676
ITPKC,gene,5677
UQCC2,gene,5678
CFAP20DC,gene,5679
SLC35G1,gene,5680
ZER1,gene,5681
ATP2B4,gene,5682
ZCCHC17,gene,5683
AFF3,gene,5684
ARL14,gene,5685
SPRR2D,gene,5686
DVL1,gene,5687
COL6A2,gene,5688
SCAI,gene,5689
SLC9A5,gene,5690
YBEY,gene,5691
CACNA2D1,gene,5692
PTPRG,gene,5693
MS4A12,gene,5694
NET1,gene,5695
ZNF780A,gene,5696
APH1A,gene,5697
EIF4G1,gene,5698
SEPTIN8,gene,5699
EHD3,gene,5700
KCTD20,gene,5701
MLLT3,gene,5702
RHCG,gene,5703
MBD3,gene,5704
CUZD1,gene,5705
MRPL54,gene,5706
FAM86B2,gene,5707
ZNF689,gene,5708
DUSP26,gene,5709
ASPM,gene,5710
TMC7,gene,5711
PWP2,gene,5712
CEP350,gene,5713
ARL6IP5,gene,5714
H1-3,gene,5715
USP17L7,gene,5716
LRRC10,gene,5717
TUBG2,gene,5718
TBX2,gene,5719
NUDT6,gene,5720
MMP9,gene,5721
ANKRD34A,gene,5722
UNC13A,gene,5723
ZNF668,gene,5724
NTN3,gene,5725
CXCL1,gene,5726
GTF3C6,gene,5727
POU3F3,gene,5728
TRIM7,gene,5729
CHN2,gene,5730
AP1S2,gene,5731
TKTL1,gene,5732
DGAT2,gene,5733
LCTL,gene,5734
CRPPA,gene,5735
RAP2A,gene,5736
DLX1,gene,5737
SLC4A3,gene,5738
CCSAP,gene,5739
ITSN2,gene,5740
MTX2,gene,5741
DNAJC19,gene,5742
GNAQ,gene,5743
KIF4A,gene,5744
NEBL,gene,5745
CREBL2,gene,5746
RASAL3,gene,5747
FZD9,gene,5748
LIPE,gene,5749
DNMT3A,gene,5750
C18orf32,gene,5751
ERO1B,gene,5752
GZF1,gene,5753
AHR,gene,5754
ZNF724,gene,5755
ZNF514,gene,5756
ING3,gene,5757
G6PC1,gene,5758
OR13J1,gene,5759
DENND2C,gene,5760
C15orf62,gene,5761
PTPN4,gene,5762
ZSCAN5B,gene,5763
OR2A5,gene,5764
ZNF354A,gene,5765
PLEKHA5,gene,5766
ANO9,gene,5767
BPHL,gene,5768
ZNF679,gene,5769
ODAM,gene,5770
CISD2,gene,5771
RARG,gene,5772
OR5H6,gene,5773
MCM10,gene,5774
NRBF2,gene,5775
MS4A7,gene,5776
LCE2D,gene,5777
SRRM5,gene,5778
TPTEP2-CSNK1E,gene,5779
KLRC1,gene,5780
ILDR2,gene,5781
SH2D2A,gene,5782
PGR,gene,5783
MARCHF5,gene,5784
TSSK3,gene,5785
ZMYND19,gene,5786
BECN1,gene,5787
PPM1F,gene,5788
CACNB3,gene,5789
CTBS,gene,5790
NPIPA3,gene,5791
SLC26A4,gene,5792
TIMM8A,gene,5793
ST6GALNAC6,gene,5794
POLR2H,gene,5795
ANGPTL5,gene,5796
LMO7,gene,5797
EGFL8,gene,5798
MKS1,gene,5799
TTC33,gene,5800
CSGALNACT2,gene,5801
SMAD2,gene,5802
ERG,gene,5803
FKBP1C,gene,5804
SAMD10,gene,5805
GNE,gene,5806
SMC1A,gene,5807
TSPAN14,gene,5808
HMGA2,gene,5809
APOBEC3B,gene,5810
MATCAP2,gene,5811
FAM162A,gene,5812
ZBED6,gene,5813
SIRT1,gene,5814
USO1,gene,5815
LGR6,gene,5816
SPINK1,gene,5817
NDUFC2-KCTD14,gene,5818
PARVB,gene,5819
AK9,gene,5820
EFCAB8,gene,5821
LTB4R2,gene,5822
SUPT20H,gene,5823
ACRV1,gene,5824
GALP,gene,5825
FGF14,gene,5826
TMEM171,gene,5827
PISD,gene,5828
CCDC91,gene,5829
RAB29,gene,5830
CSAG1,gene,5831
CD44,gene,5832
FRMD1,gene,5833
HRH2,gene,5834
SFTPA2,gene,5835
PRPF39,gene,5836
DCAF12,gene,5837
ZNF256,gene,5838
ZNF98,gene,5839
TENM2,gene,5840
ZNF7,gene,5841
OR52R1,gene,5842
FH,gene,5843
EHMT2,gene,5844
NDUFB3,gene,5845
CALB1,gene,5846
KCNAB1,gene,5847
CT47A7,gene,5848
CD27,gene,5849
CCDC18,gene,5850
CAMKK1,gene,5851
COBL,gene,5852
SF3B4,gene,5853
ASB16,gene,5854
CYB5B,gene,5855
DPM3,gene,5856
ELAC1,gene,5857
TAF11L4,gene,5858
WDR43,gene,5859
CNGA1,gene,5860
DUSP6,gene,5861
ACACB,gene,5862
SLC16A3,gene,5863
SEC11A,gene,5864
TTC7A,gene,5865
SLC22A5,gene,5866
PAGE2,gene,5867
HSD17B10,gene,5868
ZNF124,gene,5869
HCFC1,gene,5870
ADISSP,gene,5871
PPIAL4C,gene,5872
ATP6V0A2,gene,5873
ALDOA,gene,5874
LDLR,gene,5875
RIDA,gene,5876
ZIC4,gene,5877
CIB4,gene,5878
STRADB,gene,5879
NFE2L3,gene,5880
GRB14,gene,5881
AZGP1,gene,5882
AFMID,gene,5883
FXYD7,gene,5884
ACOX3,gene,5885
TOR3A,gene,5886
LRIG2,gene,5887
ATXN2L,gene,5888
XAGE1B,gene,5889
FBN2,gene,5890
OR1L4,gene,5891
ARHGEF3,gene,5892
METAP1,gene,5893
PJVK,gene,5894
PTDSS2,gene,5895
LRRD1,gene,5896
AVIL,gene,5897
MIA2,gene,5898
LILRB5,gene,5899
VPS51,gene,5900
PRMT5,gene,5901
KRTAP2-3,gene,5902
TVP23A,gene,5903
ARHGAP24,gene,5904
CCDC112,gene,5905
EQTN,gene,5906
HGSNAT,gene,5907
SVIL,gene,5908
SPANXN1,gene,5909
SDR42E1,gene,5910
USP43,gene,5911
BABAM1,gene,5912
PLEKHJ1,gene,5913
PPP3R1,gene,5914
CDC42SE1,gene,5915
ZNF750,gene,5916
ABHD10,gene,5917
TXNRD1,gene,5918
SCN3B,gene,5919
ANXA11,gene,5920
SH3TC1,gene,5921
PI15,gene,5922
SMAD4,gene,5923
MLEC,gene,5924
ELK3,gene,5925
NPTN,gene,5926
ZFAND3,gene,5927
TMEM39B,gene,5928
TASOR2,gene,5929
P2RX2,gene,5930
CDSN,gene,5931
DPF2,gene,5932
PKM,gene,5933
TMEM181,gene,5934
ARHGAP22,gene,5935
CD40LG,gene,5936
TGM4,gene,5937
HIP1,gene,5938
DNTTIP1,gene,5939
PRSS27,gene,5940
ZNF511-PRAP1,gene,5941
STKLD1,gene,5942
SMCO1,gene,5943
SPEG,gene,5944
USP17L10,gene,5945
SET,gene,5946
RIOK1,gene,5947
SVOPL,gene,5948
GLYAT,gene,5949
TICAM1,gene,5950
TPSD1,gene,5951
PLGRKT,gene,5952
BSPH1,gene,5953
RPS25,gene,5954
AHCTF1,gene,5955
ZNF665,gene,5956
CCDC188,gene,5957
EPB41L5,gene,5958
MMP12,gene,5959
C19orf38,gene,5960
TBC1D3,gene,5961
ARHGAP29,gene,5962
ELP1,gene,5963
PLCD1,gene,5964
CDO1,gene,5965
MALL,gene,5966
AKAP1,gene,5967
RAB7B,gene,5968
RAB33A,gene,5969
C10orf88,gene,5970
SLC22A16,gene,5971
GTF3A,gene,5972
ARHGEF2,gene,5973
ZNF555,gene,5974
ARRDC2,gene,5975
SPOCK1,gene,5976
FASTK,gene,5977
AMH,gene,5978
TRIM24,gene,5979
ATF6,gene,5980
PTS,gene,5981
CCAR2,gene,5982
ALKBH4,gene,5983
TET1,gene,5984
VPS13C,gene,5985
DSEL,gene,5986
NR2C1,gene,5987
ALPI,gene,5988
PRDM15,gene,5989
STK4,gene,5990
ADAM29,gene,5991
ABAT,gene,5992
PGLYRP2,gene,5993
MFSD14A,gene,5994
WDR11,gene,5995
GABRD,gene,5996
DCBLD1,gene,5997
CTF1,gene,5998
DSTN,gene,5999
COL20A1,gene,6000
MT-CO3,gene,6001
FOXD2,gene,6002
HDAC4,gene,6003
LRSAM1,gene,6004
HRG,gene,6005
FBXO38,gene,6006
PXMP2,gene,6007
ZFX,gene,6008
KAT7,gene,6009
HNRNPU,gene,6010
USP17L4,gene,6011
IL36A,gene,6012
RPL10,gene,6013
PPP3CB,gene,6014
TICRR,gene,6015
CDH7,gene,6016
OSGEPL1,gene,6017
COL12A1,gene,6018
COL1A1,gene,6019
CD1E,gene,6020
PEAK3,gene,6021
PDGFRB,gene,6022
MTOR,gene,6023
CCR7,gene,6024
PSMA8,gene,6025
ZKSCAN3,gene,6026
RNF128,gene,6027
OPTC,gene,6028
TMEM160,gene,6029
TPBG,gene,6030
WDR27,gene,6031
TLN2,gene,6032
YY1AP1,gene,6033
PGBD1,gene,6034
ZNF212,gene,6035
BUB1,gene,6036
CFC1B,gene,6037
SLC22A11,gene,6038
PRR14,gene,6039
USP17L3,gene,6040
CC2D2B,gene,6041
RBFOX1,gene,6042
FYTTD1,gene,6043
ARHGAP42,gene,6044
COCH,gene,6045
CCL3L3,gene,6046
IGSF5,gene,6047
CCL22,gene,6048
ZAN,gene,6049
CATSPERZ,gene,6050
RPL18A,gene,6051
BID,gene,6052
SPDYE13,gene,6053
ENTHD1,gene,6054
TTK,gene,6055
DUSP11,gene,6056
TACR1,gene,6057
TIGD4,gene,6058
ACAT2,gene,6059
SMIM1,gene,6060
CUX1,gene,6061
RTL8C,gene,6062
PLP1,gene,6063
GBX2,gene,6064
LYST,gene,6065
RPS27,gene,6066
USP25,gene,6067
TRIM27,gene,6068
MYBL1,gene,6069
PSMA6,gene,6070
CALCR,gene,6071
TMT1B,gene,6072
DERL2,gene,6073
FSBP,gene,6074
RPP25,gene,6075
CECR2,gene,6076
RALGPS1,gene,6077
SYCE1L,gene,6078
GSTK1,gene,6079
SH3D21,gene,6080
PCSK7,gene,6081
MNAT1,gene,6082
TBX22,gene,6083
PGRMC1,gene,6084
SAT1,gene,6085
IL4,gene,6086
ZNF487,gene,6087
SPIRE2,gene,6088
TBC1D17,gene,6089
DERL3,gene,6090
TMEM254,gene,6091
SUMF1,gene,6092
LRRC26,gene,6093
SH2D1A,gene,6094
CFAP141,gene,6095
EOLA2,gene,6096
ZHX3,gene,6097
CD46,gene,6098
FNTB,gene,6099
ZNF746,gene,6100
CKMT2,gene,6101
AGA,gene,6102
PRSS3,gene,6103
PDILT,gene,6104
TAS2R19,gene,6105
MCCC1,gene,6106
SCN7A,gene,6107
SON,gene,6108
CTSH,gene,6109
PPM1H,gene,6110
DPCD,gene,6111
ENAM,gene,6112
KIF7,gene,6113
ANKZF1,gene,6114
KALRN,gene,6115
ZNF879,gene,6116
SCYL1,gene,6117
TSACC,gene,6118
TCF4,gene,6119
C14orf28,gene,6120
GOLGA8J,gene,6121
CNOT3,gene,6122
BPY2,gene,6123
TMEM120A,gene,6124
RASD2,gene,6125
GPR173,gene,6126
NOL8,gene,6127
ADAT3,gene,6128
ZNF146,gene,6129
DCP1A,gene,6130
FGF9,gene,6131
FUBP1,gene,6132
ROR1,gene,6133
DNM1,gene,6134
CTDSPL2,gene,6135
ALDH1A2,gene,6136
MRPL23,gene,6137
SPAG16,gene,6138
GCNT3,gene,6139
APOBEC1,gene,6140
PCGF2,gene,6141
TMEM276-ZFTRAF1,gene,6142
CHD4,gene,6143
TOPAZ1,gene,6144
IL20,gene,6145
PADI4,gene,6146
H2AB3,gene,6147
ATG7,gene,6148
DUSP28,gene,6149
RFXAP,gene,6150
SNRNP35,gene,6151
NRN1L,gene,6152
MATN3,gene,6153
ABCC12,gene,6154
GNPAT,gene,6155
HES6,gene,6156
CSF3R,gene,6157
NKTR,gene,6158
PBLD,gene,6159
ELOB,gene,6160
ZNF227,gene,6161
RFC2,gene,6162
ATRIP,gene,6163
PPP1R1A,gene,6164
SPDYE21,gene,6165
DNAAF10,gene,6166
CHAMP1,gene,6167
PIK3CG,gene,6168
HTR2B,gene,6169
FBLL1,gene,6170
GRPEL1,gene,6171
NRL,gene,6172
H2BC1,gene,6173
TMEM87B,gene,6174
COL11A1,gene,6175
HGD,gene,6176
DONSON,gene,6177
ATG16L2,gene,6178
FGF2,gene,6179
CLXN,gene,6180
PKP2,gene,6181
OR52E4,gene,6182
ADAM18,gene,6183
INTS12,gene,6184
MT1A,gene,6185
HDAC3,gene,6186
RERE,gene,6187
ANXA13,gene,6188
HTATIP2,gene,6189
LIMD2,gene,6190
LYPD3,gene,6191
SLC30A6,gene,6192
CD163L1,gene,6193
LINGO2,gene,6194
OR6C6,gene,6195
KIR2DL3,gene,6196
CKS1B,gene,6197
RANBP3,gene,6198
COMMD2,gene,6199
CDC14A,gene,6200
SPINK14,gene,6201
TGFBR3L,gene,6202
BRCA2,gene,6203
CUX2,gene,6204
PHF12,gene,6205
TNNT3,gene,6206
SPRR2G,gene,6207
DMTN,gene,6208
C8B,gene,6209
C1orf52,gene,6210
ABCE1,gene,6211
ZDHHC21,gene,6212
FOXC1,gene,6213
WBP1L,gene,6214
IQCF6,gene,6215
BDP1,gene,6216
KLK10,gene,6217
WDR54,gene,6218
CLDN2,gene,6219
MAGED4B,gene,6220
ARL6,gene,6221
ADAM7,gene,6222
RBBP4,gene,6223
CLEC4M,gene,6224
ACSS1,gene,6225
CDPF1,gene,6226
DEFB119,gene,6227
PLA2G2D,gene,6228
LSMEM1,gene,6229
ATP8B4,gene,6230
MTREX,gene,6231
HLA-DOA,gene,6232
NICN1,gene,6233
PRR29,gene,6234
TMCC2,gene,6235
APC2,gene,6236
ZNF519,gene,6237
GADL1,gene,6238
ALOX12,gene,6239
CHRAC1,gene,6240
ERCC6L2,gene,6241
STK39,gene,6242
PAXIP1,gene,6243
TUBAL3,gene,6244
ARHGAP1,gene,6245
NARS1,gene,6246
PLPPR3,gene,6247
MTNR1B,gene,6248
TC2N,gene,6249
EGLN1,gene,6250
HLA-B,gene,6251
FAM104A,gene,6252
KDM6B,gene,6253
CRLF2,gene,6254
IL2RG,gene,6255
SAMD15,gene,6256
GTDC1,gene,6257
LRRC31,gene,6258
TCTA,gene,6259
GCA,gene,6260
GREM1,gene,6261
ANO1,gene,6262
GRPR,gene,6263
CGAS,gene,6264
CDC40,gene,6265
LRRC19,gene,6266
INO80,gene,6267
KCND2,gene,6268
DPEP2NB,gene,6269
CCER1,gene,6270
ISCU,gene,6271
ARPC4-TTLL3,gene,6272
DNAJC25-GNG10,gene,6273
GPA33,gene,6274
